Index,Bankrupt?, ROA(C) before interest and depreciation before interest, ROA(A) before interest and % after tax, ROA(B) before interest and depreciation after tax, Operating Gross Margin, Realized Sales Gross Margin, Operating Profit Rate, Pre-tax net Interest Rate, After-tax net Interest Rate, Non-industry income and expenditure/revenue, Continuous interest rate (after tax), Operating Expense Rate, Research and development expense rate, Cash flow rate, Interest-bearing debt interest rate, Tax rate (A), Net Value Per Share (B), Net Value Per Share (A), Net Value Per Share (C), Persistent EPS in the Last Four Seasons, Cash Flow Per Share, Revenue Per Share (Yuan ¥), Operating Profit Per Share (Yuan ¥), Per Share Net profit before tax (Yuan ¥), Realized Sales Gross Profit Growth Rate, Operating Profit Growth Rate, After-tax Net Profit Growth Rate, Regular Net Profit Growth Rate, Continuous Net Profit Growth Rate, Total Asset Growth Rate, Net Value Growth Rate, Total Asset Return Growth Rate Ratio, Cash Reinvestment %, Current Ratio, Quick Ratio, Interest Expense Ratio, Total debt/Total net worth, Debt ratio %, Net worth/Assets, Long-term fund suitability ratio (A), Borrowing dependency, Contingent liabilities/Net worth, Operating profit/Paid-in capital, Net profit before tax/Paid-in capital, Inventory and accounts receivable/Net value, Total Asset Turnover, Accounts Receivable Turnover, Average Collection Days, Inventory Turnover Rate (times), Fixed Assets Turnover Frequency, Net Worth Turnover Rate (times), Revenue per person, Operating profit per person, Allocation rate per person, Working Capital to Total Assets, Quick Assets/Total Assets, Current Assets/Total Assets, Cash/Total Assets, Quick Assets/Current Liability, Cash/Current Liability, Current Liability to Assets, Operating Funds to Liability, Inventory/Working Capital, Inventory/Current Liability, Current Liabilities/Liability, Working Capital/Equity, Current Liabilities/Equity, Long-term Liability to Current Assets, Retained Earnings to Total Assets, Total income/Total expense, Total expense/Assets, Current Asset Turnover Rate, Quick Asset Turnover Rate, Working capitcal Turnover Rate, Cash Turnover Rate, Cash Flow to Sales, Fixed Assets to Assets, Current Liability to Liability, Current Liability to Equity, Equity to Long-term Liability, Cash Flow to Total Assets, Cash Flow to Liability, CFO to Assets, Cash Flow to Equity, Current Liability to Current Assets, Liability-Assets Flag, Net Income to Total Assets, Total assets to GNP price, No-credit Interval, Gross Profit to Sales, Net Income to Stockholder's Equity, Liability to Equity, Degree of Financial Leverage (DFL), Interest Coverage Ratio (Interest expense to EBIT), Net Income Flag, Equity to Liability,cluster
3636,0,0.495490664,0.556857828,0.540714171,0.600383401,0.600332954,0.999010338,0.797487405,0.809379625,0.303609121,0.781645624,6650000000.0,900000000.0,0.462880484,0.000381038,0.282720923,0.20500611,0.20500611,0.20500611,0.224543821,0.318596591,0.027965576,0.101701816,0.180763727,0.022104017,0.848057545,0.689244167,0.689244167,0.21757522,7140000000.0,0.000457638,0.263441111,0.373430573,0.018534732,0.015751971,0.630790332,0.002052727,0.054085921,0.945914079,0.010522212,0.370781264,0.008190138,0.101665934,0.17976774,0.399955521,0.122938531,0.000535644,0.011815539,0.000248013,0.001549307,0.025,0.071427522,0.403778748,0.005985505,0.831064214,0.379008848,0.433040791,0.061343586,0.015678027,0.007288171,0.044283469,0.344004855,0.277093923,0.007725582,0.743894775,0.736000501,0.327611007,0.0,0.938165765,0.002481193,0.009606524,0.000140309,0.000127164,0.593985926,5620000000.0,0.671525155,0.039903502,0.743894775,0.327611007,0.110933234,0.576371086,0.429413404,0.570711114,0.306943015,0.015826,0,0.810081839,0.001011605,0.624482083,0.600384176,0.840844535,0.276267927,0.026832388,0.565347614,1,0.071243117,2
3637,0,0.489738215,0.543556476,0.535039349,0.60470027,0.604729097,0.998995201,0.797417958,0.809329629,0.303519692,0.781587939,0.000152293,7760000000.0,0.463152244,0.000391039,0.363700779,0.181829674,0.181829674,0.181829674,0.217736598,0.319657636,0.031761877,0.100317564,0.17428636,0.022027277,0.847948822,0.689183719,0.689183719,0.217568175,6150000000.0,0.00047603,0.263420907,0.37528408,0.016767498,0.011828639,0.631642717,0.004334346,0.095020709,0.904979291,0.005846031,0.373118638,0.006890416,0.100306154,0.17329764,0.403413346,0.154422789,0.000758828,0.008335859,9730000000.0,0.000439525,0.035645161,0.020228251,0.394258384,0.005777009,0.884707438,0.595678663,0.765520573,0.091563366,0.012599623,0.005615547,0.086234692,0.345172159,0.277174018,0.011109968,0.850074183,0.740095989,0.329535701,0.001746759,0.936272606,0.002262084,0.031559687,0.000189612,0.00015058,0.594003758,6300000000.0,0.671577847,0.181221673,0.850074183,0.329535701,0.112787778,0.653372864,0.462030938,0.57869217,0.316003744,0.017495783,0,0.801884623,0.000569097,0.624107648,0.604696687,0.840446295,0.277922539,0.027054246,0.566162805,1,0.040097716,2
3638,0,0.473504607,0.514500654,0.52797259,0.595122443,0.595122443,0.998914665,0.797293175,0.809229638,0.303469902,0.781479869,7860000000.0,0.0,0.461806866,0.000428043,0.0,0.172769795,0.172769795,0.172769795,0.20884939,0.317853859,0.014897833,0.092012051,0.165248174,0.021982175,0.847497946,0.689105756,0.689105756,0.21756271,6340000000.0,0.000432659,0.26380555,0.376560113,0.010226489,0.007113029,0.629610553,0.003744335,0.0857998,0.9142002,0.005171367,0.373364677,0.005365848,0.09199277,0.164278712,0.398053115,0.091454273,0.000894768,0.007059266,0.000125726,9380000000.0,0.022580645,0.02198493,0.388571041,0.028106253,0.790630965,0.270834288,0.35298884,0.067773623,0.00762955,0.00550182,0.065032002,0.341547439,0.277294296,0.007058548,0.705015784,0.734254254,0.328600051,0.004406203,0.927521695,0.002062391,0.011845128,0.000148388,0.000117014,0.593960273,7990000000.0,0.67158621,0.473395734,0.705015784,0.328600051,0.113018671,0.658205332,0.463717947,0.567098753,0.316577607,0.028551561,0,0.784318912,0.003421363,0.623529219,0.595122147,0.839279504,0.277494639,0.026551968,0.563684231,1,0.044640214,2
3640,0,0.448837323,0.507904492,0.500722737,0.591461393,0.591461393,0.99879854,0.797209064,0.809152431,0.303565615,0.781423027,0.000135989,0.0,0.452951192,0.0,0.0,0.191015971,0.191015971,0.191015971,0.206391226,0.315554927,0.012780374,0.08557935,0.162084808,0.021916513,0.847552907,0.688422354,0.688422354,0.217500567,5880000000.0,0.000421754,0.263534357,0.372592303,0.022654531,0.018470044,0.630612252,0.004300605,0.094506757,0.905493243,0.005058409,0.369637181,0.005365848,0.085527709,0.161066285,0.394597969,0.052473763,0.00158867,0.003981778,19100000.0,4460000000.0,0.017258065,0.010167002,0.386445354,0.026044116,0.78620317,0.179734826,0.172190643,0.038643494,0.022790771,0.013738266,0.014480952,0.336897713,0.27697486,0.0,0.133811244,0.734085213,0.326742387,0.0,0.926791144,0.002000054,0.010282213,0.000121729,0.000133576,0.593982978,7660000000.0,0.671493767,0.564040119,0.133811244,0.326742387,0.110933234,0.591643342,0.445668725,0.552887435,0.307524625,0.012931583,0,0.7820972,0.008088241,0.624453134,0.591457187,0.839095416,0.277897889,0.026791142,0.565158327,1,0.040326587,2
3643,0,0.582947399,0.631160052,0.615075754,0.618854408,0.619438159,0.999219594,0.797727149,0.809553048,0.303590268,0.781821765,0.000163626,7280000000.0,0.485349303,0.000513051,0.249013058,0.197926762,0.197926762,0.197926762,0.246194573,0.331612082,0.027723581,0.128654018,0.205091512,0.022111017,0.848036358,0.68944222,0.68944222,0.21759816,7330000000.0,0.000521921,0.264142792,0.392058791,0.024809283,0.022594253,0.630644443,0.001329576,0.03742782,0.96257218,0.00569136,0.369664022,0.005534026,0.128625401,0.203619637,0.396587458,0.145427286,0.001235632,0.005114061,0.000285272,0.000279148,0.028387097,0.025997679,0.414361955,0.011920946,0.864823335,0.556973328,0.54858752,0.109932603,0.02426759,0.013790369,0.041916004,0.411928428,0.276992849,0.001748554,0.990591906,0.737341869,0.327446542,0.0,0.95489001,0.00258038,0.027071859,0.000153756,0.000162332,0.59400171,8670000000.0,0.671594247,0.253725743,0.990591906,0.327446542,0.110933234,0.67894149,0.481868733,0.658265668,0.318426963,0.01179602,0,0.85149465,0.000862162,0.624237127,0.618852401,0.842998938,0.275743286,0.026798703,0.565194123,1,0.101383348,2
3644,0,0.551796422,0.563126908,0.595106804,0.606004699,0.606004699,0.99907516,0.797504006,0.809423502,0.303502531,0.781686466,9260000000.0,486000000.0,0.471016498,0.000262026,0.00020245,0.173528296,0.173528296,0.173528296,0.222842016,0.324538445,0.015442322,0.103411774,0.176847179,0.022366427,0.850444002,0.698460697,0.698460697,0.217911036,7920000000.0,0.000468169,0.264650209,0.385212921,0.010589047,0.009043191,0.630946151,0.004959921,0.103939293,0.896060707,0.005085161,0.373825442,0.005365848,0.103424691,0.175846467,0.397471675,0.092953523,0.001223459,0.005167003,0.000211327,7720000000.0,0.023870968,0.008054874,0.395004636,0.014593943,0.789942316,0.292907469,0.330488355,0.037637008,0.009117507,0.003371152,0.05889515,0.356133834,0.277148185,0.004153391,0.528009317,0.73442938,0.328578236,0.015623536,0.936985018,0.002487439,0.010909926,0.00014904,0.000136769,0.593962679,4750000000.0,0.671566561,0.626227162,0.528009317,0.328578236,0.118513766,0.637047599,0.457849959,0.617303487,0.313719404,0.027591791,0,0.812398181,0.002419003,0.623551245,0.606006463,0.841217088,0.278375938,0.026883263,0.565562367,1,0.036432629,2
3645,0,0.518256715,0.567760576,0.563038707,0.648121189,0.648121189,0.999076778,0.797535409,0.809414648,0.303554013,0.781663027,0.00076667,0.0,0.47371061,0.0,0.265816378,0.181029034,0.181029034,0.181029034,0.222652926,0.322876141,0.018694133,0.105284586,0.180387136,0.022078432,0.848018794,0.68937776,0.68937776,0.217597416,6640000000.0,0.000446708,0.263978056,0.38020193,0.023652344,0.021631043,0.630618759,0.001304043,0.036792938,0.963207062,0.005378847,0.369637181,0.005365848,0.105305584,0.179420858,0.396911671,0.122938531,0.000982013,0.006434204,0.000112733,0.00016643,0.024032258,0.005995623,0.394247077,0.00460314,0.855318141,0.500988938,0.51067419,0.149422233,0.022367518,0.019190153,0.040930608,0.377003946,0.277015053,0.003667325,0.982139232,0.736878585,0.327413669,0.0,0.938468146,0.002264527,0.105864316,0.000163464,0.000166174,0.594005251,0.000133727,0.671575009,0.374199516,0.982139232,0.327413669,0.110933234,0.646848582,0.461771054,0.611624477,0.314985385,0.012380264,0,0.817387144,0.000315991,0.623841664,0.648117358,0.841179436,0.275724871,0.026792677,0.565165636,1,0.102991723,2
3647,0,0.445961098,0.521478413,0.504791477,0.604599374,0.604599374,0.994398848,0.793591461,0.807505825,0.306448841,0.779188495,0.00475,0.004128671,0.451179722,0.000171017,0.0,0.168176647,0.168176647,0.168176647,0.212253002,0.312690104,0.000196621,0.090953505,0.16667922,0.022091595,0.847751423,0.687014001,0.687014001,0.212768523,9540000000.0,0.000499138,0.263856835,0.365681234,0.010714475,0.00676555,0.6303852,0.00157397,0.043292923,0.956707077,0.005050789,0.371127956,0.005365848,0.090901689,0.166194103,0.395291946,0.00149925,0.000478833,0.01319204,401000000.0,227000000.0,0.009032258,0.000343698,0.386671491,0.03757833,0.783743238,0.187312953,0.273208978,0.002745452,0.00716685,0.00029959,0.048256897,0.310052894,0.277361363,0.009512105,0.99862756,0.733528391,0.327672784,0.0,0.929953586,0.002136663,0.008926139,0.007078543,0.00493203,0.59602836,0.000180275,0.66181399,0.72218775,0.99862756,0.327672784,0.110933234,0.450663771,0.35350494,0.51865157,0.293478416,0.027273408,0,0.791065418,0.001600902,0.623839947,0.604598226,0.839774136,0.275920418,0.026757434,0.564992296,1,0.0883534,2
3648,0,0.49256569,0.546990842,0.549119332,0.605197538,0.604909266,0.999044771,0.797467346,0.809396681,0.303502048,0.781659378,0.000105576,4300000000.0,0.469177927,820000000.0,0.0,0.229067464,0.229067464,0.229067464,0.224260187,0.333840277,0.023261793,0.104307467,0.177600362,0.022102895,0.848058392,0.689827446,0.689827446,0.217690211,6540000000.0,0.000466447,0.264142792,0.387830185,0.007803408,0.005434274,0.630787934,0.004521289,0.097771866,0.902228134,0.00545432,0.373092916,0.006624744,0.10430407,0.176268758,0.397574834,0.062968516,0.000803465,0.007868771,8040000000.0,0.000122553,0.019354839,0.008618892,0.394348839,0.00990269,0.77149261,0.2382876,0.32651574,0.032602503,0.005554281,0.002199249,0.078358919,0.358293351,0.277615602,0.006160572,0.750109125,0.73321151,0.329271539,0.007271139,0.934422269,0.002378527,0.010522254,0.000209568,0.000156255,0.593950047,5700000000.0,0.671511998,0.286778791,0.750109125,0.329271539,0.114312251,0.598290166,0.447810654,0.621237641,0.30833719,0.037177708,0,0.80510107,0.015498978,0.623985671,0.605197454,0.840674898,0.278058356,0.026844907,0.565402285,1,0.038896577,2
3650,0,0.54740896,0.592564326,0.59285829,0.614119546,0.614119546,0.999119415,0.797612742,0.809498235,0.303599936,0.781770817,0.000178543,0.000128018,0.47870629,0.000284028,0.127138374,0.237200287,0.237200287,0.237200287,0.250354543,0.340029709,0.039082233,0.124094129,0.203735784,0.022061664,0.847989573,0.689317225,0.689317225,0.217583994,6830000000.0,0.000476903,0.263563109,0.383219701,0.010716347,0.006284569,0.630708826,0.002617204,0.065664964,0.934335036,0.005080211,0.371197294,0.005365848,0.124106372,0.201734409,0.397803926,0.115442279,0.001087519,0.005814266,8450000000.0,9460000000.0,0.025483871,0.017901679,0.40140431,0.025856228,0.786913707,0.189235962,0.299836515,0.057574115,0.006597952,0.005738417,0.052878665,0.379347778,0.27742104,0.0109849,0.739985366,0.733853118,0.327975521,0.006186493,0.946896273,0.002496939,0.022539267,9920000000.0,6380000000.0,0.593948574,5570000000.0,0.671584312,0.651941962,0.739985366,0.327975521,0.113212605,0.659009164,0.465295518,0.649810376,0.316499864,0.027268947,0,0.831183118,0.0016733,0.623769186,0.614115206,0.842145451,0.276677278,0.026797726,0.565189524,1,0.058730528,2
3655,0,0.502413104,0.556094636,0.545532416,0.61451592,0.614472679,0.99900976,0.797465547,0.8093696,0.303572141,0.781602957,0.000293948,0.000285409,0.465655117,0.004642464,0.222188481,0.179343475,0.179343475,0.179343475,0.218492956,0.320647945,0.023594537,0.100561843,0.177374407,0.022076488,0.848001666,0.689310762,0.689319418,0.217577908,6430000000.0,0.00047059,0.263754264,0.37884207,0.020312573,0.014220443,0.63065095,0.002374634,0.060827766,0.939172234,0.006312771,0.369637181,0.005565102,0.100566711,0.176193349,0.399391498,0.143928036,0.001016506,0.006221581,7530000000.0,0.000512149,0.029516129,0.018359943,0.394936795,0.004497133,0.881995362,0.517568134,0.681681936,0.159930723,0.014886994,0.013287301,0.063532086,0.352944865,0.277168729,0.014354671,0.958432237,0.738774068,0.328293171,0.0,0.936567949,0.002279313,0.051074292,0.000185985,0.00014403,0.594010863,0.000121159,0.671579966,0.141068524,0.958432237,0.328293171,0.110933234,0.656025941,0.464542808,0.589760726,0.316108926,0.014435055,0,0.810710215,0.002583401,0.623950977,0.614510757,0.840904208,0.276501263,0.026800554,0.565202809,1,0.063420949,2
3657,0,0.569736265,0.594853903,0.607313025,0.607100131,0.607100131,0.99912057,0.797628236,0.80950787,0.303624589,0.781733203,6480000000.0,3750000000.0,0.478709645,0.000405041,0.1407025,0.210610594,0.210610594,0.210610594,0.23522738,0.334052486,0.027602583,0.115788617,0.194622279,0.022070277,0.848024311,0.689525982,0.689525982,0.217587242,6970000000.0,0.000460758,0.26420651,0.384579561,0.014997769,0.013205454,0.630623896,0.001943297,0.051697554,0.948302446,0.005241612,0.369637181,0.005365848,0.115752276,0.193643013,0.396537888,0.113943028,0.001308675,0.004833125,0.000355396,0.000124066,0.023870968,0.01148598,0.398046177,0.011527077,0.823386897,0.424871455,0.442611643,0.277681211,0.013924498,0.026226272,0.055829125,0.391666483,0.277041794,0.003123726,0.98055964,0.73557529,0.327967195,0.0,0.943603483,0.002972271,0.008358043,0.000155439,0.000154737,0.593983903,0.000273273,0.671575966,0.444903606,0.98055964,0.327967195,0.110933234,0.647751806,0.461529948,0.65454001,0.31511323,0.019554611,0,0.832290899,0.074202665,0.623253575,0.607096547,0.842088392,0.276188694,0.026794291,0.565173296,1,0.07444998,2
3660,0,0.478330815,0.550425207,0.533004979,0.605478603,0.605478603,0.999045002,0.797469006,0.809405925,0.303504465,0.781671308,0.000114364,0.0,0.486084061,0.00069707,0.0,0.178458556,0.178458556,0.178458556,0.21915477,0.330020514,0.009997429,0.099096165,0.173156587,0.022040425,0.847973068,0.689277493,0.689277493,0.217580168,4660000000.0,0.000445211,0.26379234,0.397786968,0.035603633,0.004266445,0.631555047,0.00190682,0.050881277,0.949118723,0.008479727,0.37086626,0.005365848,0.099109222,0.172151421,0.407330696,0.056971514,0.000884624,0.007153196,783000000.0,0.000531061,0.017258065,0.162633844,0.437687976,0.039213071,0.954398615,0.116154066,0.894188894,0.007777963,0.004549138,0.000860103,0.047613597,0.403677769,0.277501644,0.080491465,0.84754045,0.742123627,0.327698731,0.0,0.935628413,0.002391481,0.01104826,0.000570973,7080000000.0,0.594247246,1310000000.0,0.671566179,0.062361536,0.84754045,0.327698731,0.110933234,0.638237317,0.457048262,0.674126909,0.314035764,0.008158615,0,0.806396939,0.031983745,0.623606685,0.605478926,0.840627163,0.276162111,0.027224791,0.566624464,1,0.075602825,2
3662,0,0.417637596,0.486153511,0.465496012,0.604203001,0.604203001,0.997118599,0.795364709,0.80741013,0.303857587,0.779112986,0.002021788,0.001006488,0.436908986,0.000530053,0.0,0.18570646,0.18570646,0.18570646,0.199489458,0.315731768,0.001376348,0.083462259,0.159975898,0.021992036,0.84791806,0.686888603,0.686888603,0.217516767,5470000000.0,0.000415765,0.263337763,0.370710853,0.011564394,0.00717167,0.63056465,0.000290902,0.009069746,0.990930254,0.006274701,0.369850788,0.005652237,0.083589819,0.159128271,0.393954902,0.008995502,0.000298256,0.021205976,0.000148655,2650000000.0,0.00983871,0.006374572,0.35280749,0.03123218,0.756294604,0.029694506,0.037913204,0.001214099,0.009203994,0.000889573,0.006780285,0.302006354,0.277197288,0.006447714,0.518027799,0.732161357,0.326360188,0.009641001,0.951042702,0.002026375,0.02363558,0.000192318,0.000161749,0.593982094,1450000000.0,0.671526481,0.178536437,0.518027799,0.326360188,0.111351652,0.637977263,0.449644133,0.54813328,0.314087409,0.025298691,0,0.767770769,0.005162747,0.623757577,0.604204593,0.838686544,0.274990255,0.026776621,0.565088118,1,0.323536602,2
3664,0,0.446156096,0.548789795,0.497296429,0.593998184,0.594308076,0.998860242,0.797445903,0.809370902,0.303850578,0.781382886,0.000120031,17000000.0,0.459305671,0.000756076,0.0,0.170999958,0.170999958,0.170999958,0.204500331,0.316014713,0.012311508,0.0894064,0.172855314,0.022286969,0.84810373,0.689821329,0.689821329,0.217593461,7200000000.0,0.000454569,0.264821161,0.37471592,0.009996225,0.004372498,0.631386899,0.003302966,0.078362608,0.921637392,0.005253709,0.37217586,0.006594277,0.089419773,0.171872408,0.396977317,0.085457271,0.003536465,0.001788085,7570000000.0,0.000104397,0.021290323,0.018832895,0.385631261,0.022183126,0.791976814,0.23597081,0.377577726,0.060037597,0.006077159,0.0044623,0.071073335,0.335371872,0.277475589,0.010469708,0.842542372,0.734250497,0.328734455,0.0,0.934220415,0.00228421,0.027097064,0.000181321,0.000114942,0.593967701,7960000000.0,0.671562877,0.387828573,0.842542372,0.328734455,0.110933234,0.633731698,0.45635815,0.550817408,0.313396328,0.029197766,0,0.804555135,0.004423714,0.623741231,0.593998068,0.840584215,0.277174461,0.027053117,0.56615935,1,0.049059013,2
3666,0,0.497489397,0.555549498,0.548369827,0.598552876,0.598552876,0.998946094,0.797547307,0.809464254,0.303848161,0.781729975,0.000102223,0.0,0.463861839,0.000247025,0.0,0.198516708,0.198516708,0.198516708,0.225205635,0.319303954,0.014565089,0.094210569,0.178730135,0.022073833,0.847591304,0.689634905,0.689634905,0.217620161,6610000000.0,0.000489405,0.26408529,0.376783652,0.007375952,0.004028762,0.63119923,0.006280378,0.120446232,0.879553768,0.006075814,0.376195248,0.007029346,0.094207501,0.177595958,0.395703241,0.049475262,0.001943737,0.003252539,0.000111587,0.000124822,0.018548387,0.017020402,0.391115081,0.015516592,0.757796213,0.083242937,0.135954583,0.008682899,0.004495986,0.001294216,0.035200941,0.34271957,0.278025507,0.007788894,0.267520488,0.73242292,0.327748828,0.058780885,0.936072802,0.002487818,0.008352188,0.000107268,681000000.0,0.593930257,1930000000.0,0.671573157,0.179109821,0.267520488,0.327748828,0.124138924,0.64343003,0.459379741,0.572688357,0.31464504,0.039263745,0,0.808560924,0.122127789,0.618947409,0.598552272,0.841026463,0.279333733,0.026992083,0.565963397,1,0.031038659,2
3671,0,0.506410569,0.529600959,0.549119332,0.610609839,0.610609839,0.998837479,0.797351555,0.809280024,0.303733354,0.781530676,0.000404381,0.000273524,0.465864808,0.000306031,0.0,0.167418145,0.167418145,0.167418145,0.21282027,0.320011318,0.010526793,0.08916212,0.168863448,0.02205901,0.846624684,0.688918928,0.688918928,0.217533657,5980000000.0,0.000441019,0.263807104,0.379708282,0.011526329,0.006938353,0.615093286,0.005009165,0.10463464,0.89536536,0.00505688,0.374626188,0.005365848,0.089134789,0.167860644,0.397889668,0.064467766,0.001389833,0.004547919,5810000000.0,5220000000.0,0.02,0.005334665,0.389735646,0.013479738,0.791967257,0.192699209,0.313718349,0.102766627,0.006902914,0.010519352,0.051475719,0.346908284,0.277401644,0.012286883,0.457006791,0.734567809,0.328283699,0.016872644,0.930805765,0.002214781,0.03304305,0.000185304,0.000115669,0.593979573,0.000166596,0.671560642,0.679878051,0.457006791,0.328283699,0.118740418,0.633627429,0.457035625,0.586011693,0.31322227,0.025382052,0,0.793012162,0.000969736,0.623793365,0.610609154,0.839829559,0.278412147,0.025702473,0.736984956,1,0.036178341,2
3672,0,0.453322283,0.567324466,0.507682424,0.60588939,0.60588939,0.998858625,0.797489757,0.809429491,0.30393058,0.781514957,0.000307477,0.000152977,0.451753437,0.000432043,0.0,0.189119717,0.189119717,0.189119717,0.210740286,0.312902313,0.01681867,0.087207882,0.177299089,0.022142323,0.848031323,0.689407999,0.689407999,0.217589459,8440000000.0,0.000507797,0.263971062,0.366733728,0.025525661,0.020137569,0.630613279,0.001206467,0.034344106,0.965655894,0.006316275,0.369637181,0.005365848,0.087188757,0.175597617,0.397005451,0.106446777,0.001489252,0.004245635,0.000116363,0.000309408,0.022096774,0.007837492,0.389272065,0.003172321,0.853434019,0.413341437,0.488709529,0.07159459,0.020831248,0.010352943,0.036298503,0.313840332,0.277098411,0.012465209,0.926057202,0.736744326,0.327263373,0.0,0.941678034,0.002316311,0.038252191,0.000200508,0.000173825,0.594026874,8080000000.0,0.671583152,0.156476107,0.926057202,0.327263373,0.110933234,0.655374109,0.467698444,0.531857922,0.315884903,0.011460489,0,0.815289475,0.000388104,0.62400317,0.60588619,0.841058485,0.275654221,0.026791593,0.565160476,1,0.10972746,2
3678,0,0.497684395,0.526493676,0.557417421,0.597940299,0.597940299,0.998956262,0.797343531,0.809286404,0.303470869,0.781546676,8220000000.0,1490000000.0,0.469552016,0.000272027,0.0,0.18777127,0.18777127,0.18777127,0.212631181,0.325245809,0.022429935,0.094780555,0.166980493,0.021991293,0.847916366,0.689073468,0.689073468,0.217557818,6000000000.0,0.000422253,0.263469085,0.379559256,0.010482339,0.008829214,0.628657142,0.003338531,0.078967258,0.921032742,0.005239832,0.372218358,0.005365848,0.094753041,0.166141317,0.397684691,0.106446777,0.000973898,0.006488854,0.000265592,0.000127848,0.024193548,0.006856337,0.391827412,0.006588674,0.79478209,0.342621368,0.376966426,0.152228531,0.0092515,0.011867134,0.067740696,0.360258992,0.277125704,0.003531556,0.796432344,0.734415625,0.328621589,0.003564099,0.930539401,0.002187569,0.014605783,0.000132486,0.000125227,0.593957244,0.000151817,0.671559881,0.420254817,0.796432344,0.328621589,0.112676272,0.62682182,0.454205202,0.615954667,0.312511603,0.027868449,0,0.792319015,0.005832041,0.623507866,0.597940378,0.83981027,0.277200302,0.02654045,0.563591164,1,0.04866071,2
3681,0,0.45941598,0.534016572,0.511376412,0.61107828,0.610948558,0.998936619,0.797392365,0.809318433,0.303597519,0.781493343,0.0003106,0.0,0.459624401,0.000220022,0.000404899,0.177995028,0.177995028,0.177995028,0.212347547,0.315767136,0.006669994,0.094454849,0.170219176,0.022098707,0.848119399,0.69610421,0.69610421,0.217518396,6520000000.0,0.000452722,0.263976502,0.373076636,0.007899507,0.006061234,0.633500911,0.003785371,0.086495148,0.913504852,0.005962661,0.373312114,0.005365848,0.094500627,0.169210467,0.39589884,0.037481259,0.001927506,0.00327901,3590000000.0,0.000118014,0.014677419,0.009805678,0.391149002,0.010610108,0.773288764,0.26665955,0.341308458,0.024507768,0.006016565,0.001601831,0.080887465,0.336025699,0.277490748,0.005216323,0.873047161,0.733247098,0.329199748,0.0,0.931605812,0.002237484,0.016141556,0.000378191,0.000300589,0.593979173,7180000000.0,0.671565294,0.161128248,0.873047161,0.329199748,0.110933234,0.639835657,0.458381273,0.551340431,0.314157611,0.036737168,0,0.796656657,0.008181712,0.623733454,0.611075408,0.840086784,0.277524416,0.02921692,0.568668222,1,0.04427985,2
3682,0,0.531565349,0.560183166,0.567107447,0.620612866,0.620612866,0.999140213,0.797615232,0.80944199,0.303561023,0.78175987,0.000261917,0.000119529,0.475114701,0.0,0.393967001,0.174961021,0.174961021,0.174961021,0.224827456,0.322911509,0.011903141,0.105121733,0.179558635,0.022057635,0.848003207,0.689282543,0.689282543,0.217586831,5430000000.0,0.000442766,0.263649362,0.385464401,0.021235503,0.019413291,0.630612252,0.001696167,0.046165009,0.953834991,0.005491111,0.369637181,0.005365848,0.104564626,0.178455622,0.395798361,0.077961019,0.000734481,0.008620211,0.000189736,0.000139196,0.019677419,0.019197156,0.403416929,0.017640353,0.843168381,0.465570827,0.469527142,0.357492622,0.02030988,0.044844143,0.04191705,0.37443234,0.27700964,0.002740477,0.816681048,0.736466332,0.327491141,0.0,0.937541521,0.00233763,0.029360556,0.000223568,0.000227866,0.594030999,0.000464526,0.671653137,0.308554837,0.816681048,0.327491141,0.110933234,0.723417033,0.501050752,0.618236648,0.323494359,0.01380365,0,0.814457987,0.000985207,0.624260904,0.620610037,0.841060365,0.276009538,0.026791157,0.565158396,1,0.08311177,2
3685,0,0.503241847,0.5611099,0.550404197,0.604592168,0.604592168,0.999013573,0.797449638,0.809360486,0.303536369,0.781622326,0.000131594,6690000000.0,0.472522919,0.000371037,0.183621824,0.19598837,0.19598837,0.19598837,0.226245627,0.3265898,0.045812726,0.106505985,0.181441591,0.022042116,0.847968574,0.689252708,0.689252708,0.217576537,5330000000.0,0.000423376,0.263458983,0.376513543,0.02240305,0.010831118,0.630660196,0.002192251,0.057048705,0.942951295,0.005526511,0.369637181,0.005365848,0.106494374,0.180461504,0.403438801,0.20089955,0.001012448,0.006241221,6900000000.0,0.000395648,0.036612903,0.01638882,0.394823726,0.005326441,0.883964517,0.343046112,0.665129383,0.075026098,0.011174142,0.007034444,0.056241966,0.37081235,0.277320705,0.029331418,0.900480281,0.738767584,0.328020816,0.0,0.937705688,0.002331467,0.032001752,0.000115004,5830000000.0,0.593979344,3770000000.0,0.671566581,0.282298481,0.900480281,0.328020816,0.110933234,0.628205261,0.452987832,0.622824127,0.312859023,0.013078056,0,0.814968622,0.000777808,0.623888286,0.604586922,0.841135975,0.276369026,0.026803378,0.565216002,1,0.067588394,2
